location_name year_id rei_name Prevalence Description
Mali 2010 "Severe anemia" 104297 Observed
Mali 2015 "Mild anemia" 1090322 Observed
Mali 2015 "Moderate anemia" 1213940 Observed
Mali 2015 "Severe anemia" 126364 Observed
Mali 2020 "Mild anemia" 1390136 Observed
Mali 2020 "Moderate anemia" 1561680 Observed
Mali 2020 "Severe anemia" 162740 Observed
Mali 2021 "Mild anemia" 1456149 Observed
Mali 2021 "Moderate anemia" 1616804 Observed
Mali 2021 "Severe anemia" 167615 Observed
Mali 2030 "Mild anemia" 2051161.8625142572 Predicted_trend
Mali 2030 "Moderate anemia" 2242851.829039366 Predicted_trend
Mali 2030 "Severe anemia" 231828.73408934276 Predicted_trend
Mali 2030 "Mild anemia" 1982039.4452306475 Predicted_stable
Mali 2030 "Moderate anemia" 2201113.5439769253 Predicted_stable
Mali 2030 "Severe anemia" 228321.96412101734 Predicted_stable
Malta 1990 "Mild anemia" 9470 Observed
Malta 1990 "Moderate anemia" 2028 Observed
Malta 1990 "Severe anemia" 54 Observed
Malta 1995 "Mild anemia" 9335 Observed
Malta 1995 "Moderate anemia" 1946 Observed
Malta 1995 "Severe anemia" 51 Observed
Malta 2000 "Mild anemia" 8836 Observed
Malta 2000 "Moderate anemia" 1787 Observed
Malta 2000 "Severe anemia" 45 Observed
Malta 2005 "Mild anemia" 8363 Observed
Malta 2005 "Moderate anemia" 1748 Observed
Malta 2005 "Severe anemia" 46 Observed
Malta 2010 "Mild anemia" 7888 Observed
Malta 2010 "Moderate anemia" 1670 Observed
Malta 2010 "Severe anemia" 44 Observed
Malta 2015 "Mild anemia" 7450 Observed
Malta 2015 "Moderate anemia" 1601 Observed
Malta 2015 "Severe anemia" 43 Observed
Malta 2020 "Mild anemia" 7133 Observed
Malta 2020 "Moderate anemia" 1562 Observed
Malta 2020 "Severe anemia" 42 Observed
Malta 2021 "Mild anemia" 7108 Observed
Malta 2021 "Moderate anemia" 1566 Observed
Malta 2021 "Severe anemia" 42 Observed
Malta 2030 "Mild anemia" 6910.403904367965 Predicted_trend
Malta 2030 "Moderate anemia" 1610.927094883192 Predicted_trend
Malta 2030 "Severe anemia" 42.19639088740689 Predicted_trend
Malta 2030 "Mild anemia" 7059.037179013622 Predicted_stable
Malta 2030 "Moderate anemia" 1586.9447605544499 Predicted_stable
Malta 2030 "Severe anemia" 43.45579856477868 Predicted_stable
"Marshall Islands" 1990 "Mild anemia" 1779 Observed
"Marshall Islands" 1990 "Moderate anemia" 1640 Observed
"Marshall Islands" 1990 "Severe anemia" 179 Observed
"Marshall Islands" 1995 "Mild anemia" 2130 Observed
"Marshall Islands" 1995 "Moderate anemia" 1923 Observed
"Marshall Islands" 1995 "Severe anemia" 207 Observed
"Marshall Islands" 2000 "Mild anemia" 2436 Observed
"Marshall Islands" 2000 "Moderate anemia" 2204 Observed
"Marshall Islands" 2000 "Severe anemia" 242 Observed
"Marshall Islands" 2005 "Mild anemia" 2627 Observed
"Marshall Islands" 2005 "Moderate anemia" 2268 Observed
"Marshall Islands" 2005 "Severe anemia" 235 Observed
"Marshall Islands" 2010 "Mild anemia" 2686 Observed
"Marshall Islands" 2010 "Moderate anemia" 2254 Observed
"Marshall Islands" 2010 "Severe anemia" 227 Observed
"Marshall Islands" 2015 "Mild anemia" 2686 Observed
"Marshall Islands" 2015 "Moderate anemia" 2297 Observed
"Marshall Islands" 2015 "Severe anemia" 239 Observed
"Marshall Islands" 2020 "Mild anemia" 2731 Observed
"Marshall Islands" 2020 "Moderate anemia" 2326 Observed
"Marshall Islands" 2020 "Severe anemia" 242 Observed
"Marshall Islands" 2021 "Mild anemia" 2741 Observed
"Marshall Islands" 2021 "Moderate anemia" 2331 Observed
"Marshall Islands" 2021 "Severe anemia" 242 Observed
"Marshall Islands" 2030 "Mild anemia" 2829.3562651055427 Predicted_trend
"Marshall Islands" 2030 "Moderate anemia" 2376.6674499977726 Predicted_trend
"Marshall Islands" 2030 "Severe anemia" 242.10474043726902 Predicted_trend
"Marshall Islands" 2030 "Mild anemia" 2892.4645672604142 Predicted_stable
"Marshall Islands" 2030 "Moderate anemia" 2492.2709281763996 Predicted_stable
"Marshall Islands" 2030 "Severe anemia" 264.0334975083897 Predicted_stable
Mauritania 1990 "Mild anemia" 141130 Observed
Mauritania 1990 "Moderate anemia" 117915 Observed
Mauritania 1990 "Severe anemia" 9029 Observed
Mauritania 1995 "Mild anemia" 167837 Observed
Mauritania 1995 "Moderate anemia" 133039 Observed
Mauritania 1995 "Severe anemia" 9424 Observed
Mauritania 2000 "Mild anemia" 192425 Observed
Mauritania 2000 "Moderate anemia" 148827 Observed
Mauritania 2000 "Severe anemia" 10143 Observed
Mauritania 2005 "Mild anemia" 218272 Observed
Mauritania 2005 "Moderate anemia" 163110 Observed
Mauritania 2005 "Severe anemia" 10853 Observed
Mauritania 2010 "Mild anemia" 242772 Observed
Mauritania 2010 "Moderate anemia" 171004 Observed
Mauritania 2010 "Severe anemia" 10715 Observed
Mauritania 2015 "Mild anemia" 280516 Observed
Mauritania 2015 "Moderate anemia" 187483 Observed
Mauritania 2015 "Severe anemia" 10819 Observed
Mauritania 2020 "Mild anemia" 319168 Observed
Mauritania 2020 "Moderate anemia" 202100 Observed
Mauritania 2020 "Severe anemia" 10923 Observed
Mauritania 2021 "Mild anemia" 326906 Observed
Mauritania 2021 "Moderate anemia" 204974 Observed
Mauritania 2021 "Severe anemia" 11007 Observed
Mauritania 2030 "Mild anemia" 396678.3700855155 Predicted_trend
Mauritania 2030 "Moderate anemia" 231003.48776040677 Predicted_trend
Mauritania 2030 "Severe anemia" 11821.73700629316 Predicted_trend
Mauritania 2030 "Mild anemia" 405732.0306833606 Predicted_stable
Mauritania 2030 "Moderate anemia" 254485.02924769474 Predicted_stable
Mauritania 2030 "Severe anemia" 13674.494857834594 Predicted_stable
Mauritius 1990 "Mild anemia" 66366 Observed
Mauritius 1990 "Moderate anemia" 42301 Observed
Mauritius 1990 "Severe anemia" 2744 Observed
Mauritius 1995 "Mild anemia" 70677 Observed
Mauritius 1995 "Moderate anemia" 43571 Observed
Mauritius 1995 "Severe anemia" 2723 Observed
Mauritius 2000 "Mild anemia" 73196 Observed
Mauritius 2000 "Moderate anemia" 44062 Observed
Mauritius 2000 "Severe anemia" 2687 Observed
Mauritius 2005 "Mild anemia" 75074 Observed
Mauritius 2005 "Moderate anemia" 43661 Observed
Mauritius 2005 "Severe anemia" 2521 Observed
Mauritius 2010 "Mild anemia" 74943 Observed
Mauritius 2010 "Moderate anemia" 42343 Observed
Mauritius 2010 "Severe anemia" 2338 Observed
Mauritius 2015 "Mild anemia" 74383 Observed
Mauritius 2015 "Moderate anemia" 40741 Observed
Mauritius 2015 "Severe anemia" 2135 Observed
Mauritius 2020 "Mild anemia" 72781 Observed
Mauritius 2020 "Moderate anemia" 38258 Observed
Mauritius 2020 "Severe anemia" 1919 Observed
Mauritius 2021 "Mild anemia" 72338 Observed
Mauritius 2021 "Moderate anemia" 37825 Observed
Mauritius 2021 "Severe anemia" 1892 Observed
Mauritius 2030 "Mild anemia" 68295.74599004848 Predicted_trend
Mauritius 2030 "Moderate anemia" 34021.06108966846 Predicted_trend
Mauritius 2030 "Severe anemia" 1529.1438745589076 Predicted_trend
Mauritius 2030 "Mild anemia" 69889.83489525995 Predicted_stable
Mauritius 2030 "Moderate anemia" 36320.2360593958 Predicted_stable
Mauritius 2030 "Severe anemia" 1791.4487797038976 Predicted_stable
Mexico 1990 "Mild anemia" 1617236 Observed
Mexico 1990 "Moderate anemia" 878170 Observed
Mexico 1990 "Severe anemia" 66050 Observed
Mexico 1995 "Mild anemia" 1813798 Observed
Mexico 1995 "Moderate anemia" 979973 Observed
Mexico 1995 "Severe anemia" 73748 Observed
Mexico 2000 "Mild anemia" 1951084 Observed
Mexico 2000 "Moderate anemia" 1053820 Observed
Mexico 2000 "Severe anemia" 79331 Observed
Mexico 2005 "Mild anemia" 2141414 Observed
Mexico 2005 "Moderate anemia" 1168448 Observed
Mexico 2005 "Severe anemia" 88101 Observed
Mexico 2010 "Mild anemia" 2293958 Observed
Mexico 2010 "Moderate anemia" 1226337 Observed
Mexico 2010 "Severe anemia" 90860 Observed
Mexico 2015 "Mild anemia" 2380163 Observed
Mexico 2015 "Moderate anemia" 1240501 Observed
Mexico 2015 "Severe anemia" 90793 Observed
Mexico 2020 "Mild anemia" 2401235 Observed
Mexico 2020 "Moderate anemia" 1224870 Observed
Mexico 2020 "Severe anemia" 89600 Observed
Mexico 2021 "Mild anemia" 2407855 Observed
Mexico 2021 "Moderate anemia" 1224036 Observed
Mexico 2021 "Severe anemia" 89618 Observed
Mexico 2030 "Mild anemia" 2471764.0538685406 Predicted_trend
Mexico 2030 "Moderate anemia" 1219493.8593538352 Predicted_trend
Mexico 2030 "Severe anemia" 90031.1887116328 Predicted_trend
Mexico 2030 "Mild anemia" 2591866.2707987134 Predicted_stable
Mexico 2030 "Moderate anemia" 1325449.9885200304 Predicted_stable
Mexico 2030 "Severe anemia" 97683.18165505763 Predicted_stable
"Micronesia (Federated States of)" 1990 "Mild anemia" 6145 Observed
"Micronesia (Federated States of)" 1990 "Moderate anemia" 4261 Observed
"Micronesia (Federated States of)" 1990 "Severe anemia" 299 Observed
"Micronesia (Federated States of)" 1995 "Mild anemia" 6789 Observed
"Micronesia (Federated States of)" 1995 "Moderate anemia" 4633 Observed
"Micronesia (Federated States of)" 1995 "Severe anemia" 318 Observed
"Micronesia (Federated States of)" 2000 "Mild anemia" 6793 Observed
"Micronesia (Federated States of)" 2000 "Moderate anemia" 4752 Observed
"Micronesia (Federated States of)" 2000 "Severe anemia" 347 Observed
"Micronesia (Federated States of)" 2005 "Mild anemia" 6694 Observed
"Micronesia (Federated States of)" 2005 "Moderate anemia" 4543 Observed
"Micronesia (Federated States of)" 2005 "Severe anemia" 320 Observed
"Micronesia (Federated States of)" 2010 "Mild anemia" 6408 Observed
"Micronesia (Federated States of)" 2010 "Moderate anemia" 4275 Observed
"Micronesia (Federated States of)" 2010 "Severe anemia" 295 Observed
"Micronesia (Federated States of)" 2015 "Mild anemia" 6185 Observed
"Micronesia (Federated States of)" 2015 "Moderate anemia" 4182 Observed
"Micronesia (Federated States of)" 2015 "Severe anemia" 298 Observed
"Micronesia (Federated States of)" 2020 "Mild anemia" 6148 Observed
"Micronesia (Federated States of)" 2020 "Moderate anemia" 4132 Observed
"Micronesia (Federated States of)" 2020 "Severe anemia" 293 Observed
"Micronesia (Federated States of)" 2021 "Mild anemia" 6133 Observed
"Micronesia (Federated States of)" 2021 "Moderate anemia" 4115 Observed
"Micronesia (Federated States of)" 2021 "Severe anemia" 290 Observed
"Micronesia (Federated States of)" 2030 "Mild anemia" 5984.768230836307 Predicted_trend
"Micronesia (Federated States of)" 2030 "Moderate anemia" 3956.2263651720614 Predicted_trend
"Micronesia (Federated States of)" 2030 "Severe anemia" 261.9526103881953 Predicted_trend
"Micronesia (Federated States of)" 2030 "Mild anemia" 6196.584777640745 Predicted_stable
"Micronesia (Federated States of)" 2030 "Moderate anemia" 4132.3782611587585 Predicted_stable
"Micronesia (Federated States of)" 2030 "Severe anemia" 288.603858429825 Predicted_stable
Moldova 1990 "Mild anemia" 214789 Observed
Moldova 1990 "Moderate anemia" 125067 Observed
Moldova 1990 "Severe anemia" 6639 Observed
Moldova 1995 "Mild anemia" 206891 Observed
Moldova 1995 "Moderate anemia" 123265 Observed
Moldova 1995 "Severe anemia" 6211 Observed
Moldova 2000 "Mild anemia" 203251 Observed
Moldova 2000 "Moderate anemia" 123669 Observed
Moldova 2000 "Severe anemia" 5808 Observed
Moldova 2005 "Mild anemia" 191272 Observed
Moldova 2005 "Moderate anemia" 115493 Observed
Moldova 2005 "Severe anemia" 5102 Observed
Moldova 2010 "Mild anemia" 170521 Observed
Moldova 2010 "Moderate anemia" 100641 Observed
Moldova 2010 "Severe anemia" 4528 Observed
Moldova 2015 "Mild anemia" 150549 Observed
Moldova 2015 "Moderate anemia" 86069 Observed
Moldova 2015 "Severe anemia" 4027 Observed
Moldova 2020 "Mild anemia" 139932 Observed
Moldova 2020 "Moderate anemia" 77987 Observed
Moldova 2020 "Severe anemia" 3897 Observed
Moldova 2021 "Mild anemia" 139176 Observed
Moldova 2021 "Moderate anemia" 77206 Observed
Moldova 2021 "Severe anemia" 3902 Observed
Moldova 2030 "Mild anemia" 133131.6112163776 Predicted_trend
Moldova 2030 "Moderate anemia" 70604.47002552054 Predicted_trend
Moldova 2030 "Severe anemia" 3956.6706346914584 Predicted_trend
Moldova 2030 "Mild anemia" 129701.37518283047 Predicted_stable
Moldova 2030 "Moderate anemia" 73204.99874882116 Predicted_stable
Moldova 2030 "Severe anemia" 3730.982243194501 Predicted_stable
Monaco 1990 "Mild anemia" 443 Observed
Monaco 1990 "Moderate anemia" 77 Observed
Monaco 1990 "Severe anemia" 1 Observed
Monaco 1995 "Mild anemia" 427 Observed
Monaco 1995 "Moderate anemia" 72 Observed
Monaco 1995 "Severe anemia" 1 Observed
Monaco 2000 "Mild anemia" 420 Observed
Monaco 2000 "Moderate anemia" 68 Observed
Monaco 2000 "Severe anemia" 1 Observed
Monaco 2005 "Mild anemia" 426 Observed
Monaco 2005 "Moderate anemia" 73 Observed
Monaco 2005 "Severe anemia" 1 Observed
Monaco 2010 "Mild anemia" 423 Observed
Monaco 2010 "Moderate anemia" 76 Observed
Monaco 2010 "Severe anemia" 1 Observed
Monaco 2015 "Mild anemia" 410 Observed
Monaco 2015 "Moderate anemia" 74 Observed
Monaco 2015 "Severe anemia" 1 Observed
Monaco 2020 "Mild anemia" 391 Observed
Monaco 2020 "Moderate anemia" 70 Observed
Monaco 2020 "Severe anemia" 1 Observed
Monaco 2021 "Mild anemia" 389 Observed
Monaco 2021 "Moderate anemia" 70 Observed
Monaco 2021 "Severe anemia" 1 Observed
Monaco 2030 "Mild anemia" 372.7030945950721 Predicted_trend
Monaco 2030 "Moderate anemia" 70.7169661789376 Predicted_trend
Monaco 2030 "Severe anemia" 0.9999999999999895 Predicted_trend
Monaco 2030 "Mild anemia" 371.579945989757 Predicted_stable
Monaco 2030 "Moderate anemia" 65.78409765785494 Predicted_stable
Monaco 2030 "Severe anemia" 1.1845665852047707 Predicted_stable
Mongolia 1990 "Mild anemia" 66436 Observed
Mongolia 1990 "Moderate anemia" 94778 Observed
Mongolia 1990 "Severe anemia" 21667 Observed
Mongolia 1995 "Mild anemia" 73769 Observed
Mongolia 1995 "Moderate anemia" 107107 Observed
Mongolia 1995 "Severe anemia" 24886 Observed
Mongolia 2000 "Mild anemia" 82444 Observed
Mongolia 2000 "Moderate anemia" 117860 Observed
Mongolia 2000 "Severe anemia" 26772 Observed
Mongolia 2005 "Mild anemia" 91007 Observed
Mongolia 2005 "Moderate anemia" 122697 Observed
Mongolia 2005 "Severe anemia" 26177 Observed
Mongolia 2010 "Mild anemia" 96010 Observed
Mongolia 2010 "Moderate anemia" 126538 Observed
Mongolia 2010 "Severe anemia" 26798 Observed
Mongolia 2015 "Mild anemia" 100181 Observed
Mongolia 2015 "Moderate anemia" 129335 Observed
Mongolia 2015 "Severe anemia" 26849 Observed
Mongolia 2020 "Mild anemia" 102400 Observed
Mongolia 2020 "Moderate anemia" 128210 Observed
Mongolia 2020 "Severe anemia" 25735 Observed
Mongolia 2021 "Mild anemia" 103359 Observed
Mongolia 2021 "Moderate anemia" 129222 Observed
Mongolia 2021 "Severe anemia" 25909 Observed
Mongolia 2030 "Mild anemia" 107949.81680210342 Predicted_trend
Mongolia 2030 "Moderate anemia" 128723.9776118682 Predicted_trend
Mongolia 2030 "Severe anemia" 27849.066077152893 Predicted_trend
Mongolia 2030 "Mild anemia" 110111.50609023764 Predicted_stable
Mongolia 2030 "Moderate anemia" 140076.67941966446 Predicted_stable
Mongolia 2030 "Severe anemia" 28811.370899794238 Predicted_stable
Montenegro 1990 "Mild anemia" 19908 Observed
Montenegro 1990 "Moderate anemia" 12556 Observed
Montenegro 1990 "Severe anemia" 1017 Observed
Montenegro 1995 "Mild anemia" 20857 Observed
Montenegro 1995 "Moderate anemia" 13733 Observed
Montenegro 1995 "Severe anemia" 1168 Observed
Montenegro 2000 "Mild anemia" 21321 Observed
Montenegro 2000 "Moderate anemia" 13701 Observed
Montenegro 2000 "Severe anemia" 1128 Observed
Montenegro 2005 "Mild anemia" 21582 Observed
Montenegro 2005 "Moderate anemia" 12747 Observed
Montenegro 2005 "Severe anemia" 934 Observed
Montenegro 2010 "Mild anemia" 21333 Observed
Montenegro 2010 "Moderate anemia" 11525 Observed
Montenegro 2010 "Severe anemia" 759 Observed
Montenegro 2015 "Mild anemia" 21263 Observed
Montenegro 2015 "Moderate anemia" 10601 Observed
Montenegro 2015 "Severe anemia" 630 Observed
Montenegro 2020 "Mild anemia" 20920 Observed
Montenegro 2020 "Moderate anemia" 10084 Observed
Montenegro 2020 "Severe anemia" 574 Observed
Montenegro 2021 "Mild anemia" 20786 Observed
Montenegro 2021 "Moderate anemia" 10028 Observed
Montenegro 2021 "Severe anemia" 572 Observed
Montenegro 2030 "Mild anemia" 19540.99729561618 Predicted_trend
Montenegro 2030 "Moderate anemia" 9549.607702425981 Predicted_trend
Montenegro 2030 "Severe anemia" 558.8585917208679 Predicted_trend
Montenegro 2030 "Mild anemia" 19824.049534279613 Predicted_stable
Montenegro 2030 "Moderate anemia" 9712.824866809387 Predicted_stable
Montenegro 2030 "Severe anemia" 564.7686988016952 Predicted_stable
Morocco 1990 "Mild anemia" 1814765 Observed
Morocco 1990 "Moderate anemia" 999093 Observed
Morocco 1990 "Severe anemia" 49903 Observed
Morocco 1995 "Mild anemia" 1892669 Observed
Morocco 1995 "Moderate anemia" 1071971 Observed
Morocco 1995 "Severe anemia" 57296 Observed
Morocco 2000 "Mild anemia" 2006156 Observed
Morocco 2000 "Moderate anemia" 1148335 Observed
Morocco 2000 "Severe anemia" 63623 Observed
Morocco 2005 "Mild anemia" 2102229 Observed
Morocco 2005 "Moderate anemia" 1220495 Observed
Morocco 2005 "Severe anemia" 70174 Observed
Morocco 2010 "Mild anemia" 2138014 Observed
Morocco 2010 "Moderate anemia" 1226372 Observed
Morocco 2010 "Severe anemia" 71071 Observed
Morocco 2015 "Mild anemia" 2135310 Observed
Morocco 2015 "Moderate anemia" 1215129 Observed
Morocco 2015 "Severe anemia" 71223 Observed
Morocco 2020 "Mild anemia" 2123657 Observed
Morocco 2020 "Moderate anemia" 1199693 Observed
Morocco 2020 "Severe anemia" 70442 Observed
Morocco 2021 "Mild anemia" 2115673 Observed
Morocco 2021 "Moderate anemia" 1195358 Observed
Morocco 2021 "Severe anemia" 70261 Observed
Morocco 2030 "Mild anemia" 2039176.9854706763 Predicted_trend
Morocco 2030 "Moderate anemia" 1155514.6646169818 Predicted_trend
Morocco 2030 "Severe anemia" 68662.12944744641 Predicted_trend
Morocco 2030 "Mild anemia" 2211912.400837868 Predicted_stable
Morocco 2030 "Moderate anemia" 1273180.7447538003 Predicted_stable
Morocco 2030 "Severe anemia" 76491.66088397338 Predicted_stable
Mozambique 1990 "Mild anemia" 480438 Observed
Mozambique 1990 "Moderate anemia" 896101 Observed
Mozambique 1990 "Severe anemia" 262421 Observed
Mozambique 1995 "Mild anemia" 567724 Observed
Mozambique 1995 "Moderate anemia" 1077136 Observed
Mozambique 1995 "Severe anemia" 336105 Observed
Mozambique 2000 "Mild anemia" 614260 Observed
Mozambique 2000 "Moderate anemia" 1191652 Observed
Mozambique 2000 "Severe anemia" 398724 Observed
Mozambique 2005 "Mild anemia" 669636 Observed
Mozambique 2005 "Moderate anemia" 1336092 Observed
Mozambique 2005 "Severe anemia" 469000 Observed
Mozambique 2010 "Mild anemia" 737204 Observed
Mozambique 2010 "Moderate anemia" 1522200 Observed
Mozambique 2010 "Severe anemia" 576807 Observed
Mozambique 2015 "Mild anemia" 795708 Observed
Mozambique 2015 "Moderate anemia" 1778729 Observed
Mozambique 2015 "Severe anemia" 839098 Observed
Mozambique 2020 "Mild anemia" 931162 Observed
Mozambique 2020 "Moderate anemia" 2150964 Observed
Mozambique 2020 "Severe anemia" 1102961 Observed
Mozambique 2021 "Mild anemia" 973637 Observed
Mozambique 2021 "Moderate anemia" 2241191 Observed
Mozambique 2021 "Severe anemia" 1130365 Observed
Mozambique 2030 "Mild anemia" 1365262.354781432 Predicted_trend
Mozambique 2030 "Moderate anemia" 3062058.4783143173 Predicted_trend
Mozambique 2030 "Severe anemia" 1533435.9988997183 Predicted_trend
Mozambique 2030 "Mild anemia" 1259620.5249980455 Predicted_stable
Mozambique 2030 "Moderate anemia" 2898118.2790390924 Predicted_stable
Mozambique 2030 "Severe anemia" 1461976.3647845236 Predicted_stable
Myanmar 1990 "Mild anemia" 2436802 Observed
Myanmar 1990 "Moderate anemia" 2339816 Observed
Myanmar 1990 "Severe anemia" 239980 Observed
Myanmar 1995 "Mild anemia" 2563983 Observed
Myanmar 1995 "Moderate anemia" 2546962 Observed
Myanmar 1995 "Severe anemia" 261209 Observed
Myanmar 2000 "Mild anemia" 2776637 Observed
Myanmar 2000 "Moderate anemia" 2765700 Observed
Myanmar 2000 "Severe anemia" 267189 Observed
Myanmar 2005 "Mild anemia" 3283933 Observed
Myanmar 2005 "Moderate anemia" 2930441 Observed
Myanmar 2005 "Severe anemia" 212937 Observed
Myanmar 2010 "Mild anemia" 4092856 Observed
